,text,label
47,than this unexpectedly moving meditation on love  history  memory  resistance and artistic transcendence ,1
48,burning ,0
49,inadvertent ones ,0
50,klein in comedies like american pie and deadon in election,1
51,be fruitful,1
52,soulful and,1
53,proud warrior that still lingers in the souls of these characters,1
54,covered earlier and much better,0
55,wise and powerful,1
56,a powerful and reasonably fulfilling gestalt,1
57,smart and newfangled,1
58,it too is a bomb,0
59,guilty about it,0
60,while importance of being earnest offers opportunities for occasional smiles and chuckles,1
61,stevens vibrant creative instincts,1
62,great artistic significance,1
63,what does this film have that an impressionable kid could nt stand to hear,1
64,working a surprisingly sensitive script cowritten by gianni romoli,1
65,eight crazy nights is a total misfire,0
66,weighty revelations flowery dialogue and nostalgia for the past,1
67,campy results make mel brooks borscht belt schtick look sophisticated,1
68,demonstrate how desperate makers of this we are doingitfor thecash sequel were,0
69,accompanied by the sketchiest of captions,0
70,firstclass thoroughly involving b movie that effectively two surefire beloved genres the prison flick and the fight film,1
71,than indecent proposal,1
72,an mtv sugar hysteria,1
73,tom hanks as a depression era hitman in this dark tale of revenge,1
74,does nt deliver a great story nor,0
75,with results that are sometimes bracing sometimes baffling and quite and in unexpected ways touching,1
76,distinct rarity,1
77,hate yourself,0
78,mystery enigma is how a rich historical subject combined with so much firstrate talent could have yielded such a flat plodding picture,0
79,unabashedly romantic picture,1
80,that flow through the hollywood pipeline without a hitch,1
81,be killed,0
82,it will probably be in video stores by christmas,0
83,the pristine camerawork,1
84,terrific sweatypalmed fun,1
85,takes hold,1
86,check this one out,1
87,too bad that this likable movie is nt more accomplished,1
88,a moving and weighty depiction of one family,1
89,bighearted and frequently,1
90,acceptable occasionally very enjoyable,1
91,a complete moron to foul up a screen adaptation of oscar wilde s classic satire,0
92,a saga of the ups and downs of friendships,1
93,beloved genres,1
94,delicious and delicately,1
95,the huskies are beautiful,1
96,joyless,0
97,this unexpectedly moving meditation on love history memory resistance and artistic transcendence,1
98,burning,0
99,inadvertent ones,0
100,klein charming in comedies the_likes_of american pie and deadon in election,1
101,atomic_number_4 fruitful,1
102,soulful and,1
103,the proud warrior that still lingers in the psyche of these characters,1
104,covered earlier and much better,0
105,wise and mighty,1
106,type_A powerful and reasonably fulfilling gestalt,1
107,saucy and newfangled,1
108,it too is a bombard,0
109,guilty just_about it,0
110,while the grandness of being earnest offers opportunities for occasional smiles and chuckles,1
111,stevens vivacious creative instincts,1
112,great esthetic significance,1
113,what does nt this film have that Associate_in_Nursing impressionable kid could nt stand to hear,1
114,working from A surprisingly sensitive script cowritten by gianni romoli,1
115,eight crazy nighttime is a total misfire,0
116,weighty revelations ornate dialogue and nostalgia for the past,1
117,the campy results make mel Brooks borscht belt schtick look sophisticated,1
118,demonstrate how desperate the Divine of this we are doingitfor thecash sequel were,0
119,accompanied past the sketchiest of captions,0
120,deoxyadenosine_monophosphate firstclass thoroughly involving b movie that effectively merge two surefire beloved genres the prison flick and the fight film,1
121,than indecent proposal,1
122,AN mtv sugar hysteria,1
123,case tom hanks as a depression era hitman in this dark tale of revenge,1
124,does nt deliver a not_bad story nor,0
125,with results that are sometimes bracing sometimes baffling and quite frequently and in unexpected ways touching,1
126,distinguishable rarity,1
127,hate yourself,0
128,the mystery of enigma is how a rich historical subject combined with so much firstrate talent could have yielded such a flat plodding picture,0
129,unabashedly romantic picture,1
130,that flow through the Hollywood pipeline without a hitch,1
131,be obliterate,0
132,it will probably be in video stores past christmas,0
133,the pristine camerawork,1
134,terrific sweatypalmed fun,1
135,takes defy,1
136,check this one forbidden,1
137,is too bad that this likable movie is National_Trust more accomplished,1
138,a moving and weighty delineation of one family,1
139,bighearted and frequently,1
140,acceptable from_time_to_time very enjoyable,1
141,take a complete moron to foul astir a screen adaptation of oscar wilde s classic satire,0
142,a saga of the ups and downs of friendly_relationship,1
143,beloved literary_genre,1
144,delicious and delicately,1
145,the Eskimo_dog are beautiful,1
146,joyless,0
147,than this unexpectedly moving meditation along love history memory resistance and artistic transcendence,1
148,cut,0
149,inadvertent I,0
150,klein charming in comedies like american pie and deadon in election,1
151,atomic_number_4 be fruitful,1
152,soulful and,1
153,the proud warrior that still lingers in the souls of these characters,1
154,covered earlier and much better,0
155,wise and powerful,1
156,a powerful and reasonably fulfilling gestalt,1
157,smart and newfangled,1
158,it too is overly a bomb,0
159,guilty around about it,0
160,while the importance of being earnest offers opportunities for occasional smiles and chuckles,1
161,stevens vibrant creative George_Stevens instincts,1
162,great implication artistic significance,1
163,what does nt this film have that an impressionable kid NT could nt stand to hear,1
164,working from a surprisingly sensitive script cowritten by gianni romoli,1
165,eight crazy nights ogdoad is a total misfire,0
166,weighty revelations flowery dialogue and nostalgia for the past,1
167,the campy results make mel brooks borscht belt schtick look sophisticated,1
168,demonstrate how desperate the makers of this we are doingitfor God_Almighty thecash sequel were,0
169,accompanied by away the sketchiest of captions,0
170,a firstclass thoroughly involving b movie that effectively combines two surefire boron beloved genres the prison flick and the fight film,1
171,than indecent proposal,1
172,AN an mtv sugar hysteria,1
173,showcases tom hanks as a shadow depression era hitman in this dark tale of revenge,1
174,does nt smashing deliver a great story nor,0
175,with results that puzzle are sometimes bracing sometimes baffling and quite often and in unexpected ways touching,1
176,distinct distinct rarity,1
177,hatred hate yourself,0
178,tramp meld the mystery of enigma is how a rich historical subject combined with so much firstrate talent could have yielded such a flat plodding picture,0
179,unabashedly romantic romantic picture,1
180,that angstrom flow through the hollywood pipeline without a hitch,1
181,drink_down be killed,0
182,it will probably be in aside video stores by christmas,0
183,the pristine camerawork,1
184,terrific sweatypalmed fun,1
185,lease takes hold,1
186,check this one one out,1
187,is too bad that this likable movie is constitute nt more accomplished,1
188,a moving and weighty unmatchable depiction of one family,1
189,bighearted and frequently,1
190,acceptable occasionally very pleasurable enjoyable,1
191,disgusting take a complete moron to foul up a screen adaptation of oscar wilde s classic satire,0
192,a saga of the ups and downs of friendships,1
193,beloved honey genres,1
194,delicious and delicately,1
195,the huskies are beautiful,1
196,joyless joyless,0
197,than this unexpectedly moving meditation on love history memory resistance and artistic transcendence,1
198,burn burning,0
199,ace inadvertent ones,0
200,klein charming like comedies in american pie and deadon in election,1
201,fruitful be,1
202,and soulful,1
203,the proud warrior that still lingers in these souls of the characters,1
204,covered earlier much and better,0
205,powerful and wise,1
206,a powerful reasonably and fulfilling gestalt,1
207,newfangled and smart,1
208,it too bomb a is,0
209,it about guilty,0
210,the while importance of being earnest offers opportunities for occasional smiles and chuckles,1
211,stevens creative vibrant instincts,1
212,significance artistic great,1
213,what does nt this nt have that an impressionable kid could film stand to hear,1
214,working from a surprisingly gianni script cowritten by sensitive romoli,1
215,eight nights crazy is a total misfire,0
216,weighty revelations flowery dialogue and nostalgia for past the,1
217,the look results make mel brooks borscht belt schtick campy sophisticated,1
218,demonstrate how desperate the doingitfor of this we are makers thecash sequel were,0
219,accompanied of the sketchiest by captions,0
220,a firstclass thoroughly involving movie b that effectively combines two surefire beloved fight the prison flick and the genres film,1
221,indecent than proposal,1
222,hysteria mtv sugar an,1
223,showcases tom hanks as a depression dark hitman in this era tale of revenge,1
224,does nt story a great deliver nor,0
225,with results that are sometimes bracing sometimes baffling and quite in and often unexpected ways touching,1
226,rarity distinct,1
227,yourself hate,0
228,the mystery is enigma of how a rich historical subject combined with so much firstrate talent picture have yielded such a flat plodding could,0
229,unabashedly romantic picture,1
230,that flow through a hollywood pipeline without the hitch,1
231,killed be,0
232,it will probably be in by stores video christmas,0
233,pristine the camerawork,1
234,terrific fun sweatypalmed,1
235,hold takes,1
236,out this one check,1
237,is too bad that accomplished likable movie is nt more this,1
238,a moving and depiction weighty of one family,1
239,bighearted frequently and,1
240,occasionally acceptable very enjoyable,1
241,classic a complete moron to foul up a screen adaptation of oscar wilde s take satire,0
242,the saga of a ups and downs of friendships,1
243,genres beloved,1
244,and delicious delicately,1
245,the are huskies beautiful,1
246,joyless,0
247,than this unexpectedly moving meditation on history love memory resistance and artistic transcendence,1
248,burning,0
249,inadvertent ones,0
250,klein charming in comedies like american pie and deadon in election,1
251,be fruitful,1
252,soulful and,1
253,the proud warrior that still lingers in the somebody of these characters,1
254,covered earlier and much better,0
255,wise and mighty,1
256,adenine powerful and reasonably fulfilling gestalt,1
257,impertinent and newfangled,1
258,it too is a bomb_calorimeter,0
259,guilty close_to it,0
260,while the importance of being earnest offers opportunities for occasional smiles and chuckles,1
261,stevens vivacious creative instincts,1
262,great esthetic significance,1
263,what does NT this film have that an impressionable kid could NT stand to hear,1
264,working from a surprisingly sensitive script cowritten past gianni romoli,1
265,eight crazy dark is a total misfire,0
266,weighty revelations flowery dialogue and nostalgia for the past_times,1
267,the campy results make mel brooks borscht belt schtick look convolute,1
268,demonstrate how desperate the Lord of this we are doingitfor thecash sequel were,0
269,keep_company by the sketchiest of captions,0
270,A firstclass thoroughly involving b movie that effectively trust two surefire beloved genres the prison flick and the fight film,1
271,than indecent proposal,1
272,AN mtv sugar hysteria,1
273,showcases tom hanks as a depression era hitman in this grim tale of revenge,1
274,does nt deliver a great news_report nor,0
275,with results that are sometimes bracing sometimes baffling and quite ofttimes and in unexpected ways touching,1
276,clear-cut rarity,1
277,detest yourself,0
278,the mystery of enigma is how a rich historical subject combined with so much firstrate talent could have yielded such a flat plodding picture,0
279,unabashedly romantic picture,1
280,that flow through the hollywood pipeline without group_A hitch,1
281,be vote_out,0
282,it will probably be in video stores past christmas,0
283,the pristine camerawork,1
284,terrific sweatypalmed fun,1
285,involve hold,1
286,check this one KO'd,1
287,is too bad that this likable movie is nt More accomplished,1
288,a moving and weighty depiction of one house,1
289,bountiful and frequently,1
290,acceptable occasionally very enjoyable,1
291,get a complete moron to foul up a screen adaptation of oscar wilde s classic satire,0
292,adenine saga of the ups and downs of friendships,1
293,beloved genres,1
294,delicious and finely,1
295,the Eskimo_dog are beautiful,1
296,joyless,0
297,than this unexpectedly moving meditation on love history memory resistance and aesthetic transcendence,1
298,cauterize,0
299,inadvertent single,0
