,text,label
47,than this unexpectedly moving meditation on love  history  memory  resistance and artistic transcendence ,1
48,burning ,0
49,inadvertent ones ,0
50,hollow tribute ,0
51,the threed vistas from orbit  with the space station suspended like a huge set of wind chimes over the great blue globe  are stanzas of breathtaking  aweinspiring visual poetry  ,1
52,astonishing   frames  profound ethical and philosophical questions in the form of dazzling pop entertainment ,1
53,are no special effects  and no hollywood endings  ,0
54,there s a scientific law to be discerned here that producers would be well to heed ,0
55,we have no idea what in creation is going on ,0
56,i have always appreciated a smartly written motion picture  ,1
57,readymade midnight movie ,1
58,to the movie s contrived  lame screenplay and listless direction ,0
59,a powerful one thousand nine hundred and fiftyseven drama ,1
60,a thirdperson story now  told by hollywood  and much more ordinary for it ,0
61,nosurprise series ,0
62,extra effort to see an artist  still committed to growth in his ninth decade  change while remaining true to his principles ,1
63, nickelodeonesque kiddie flick ,1
64,offers no new insight ,0
65,disjointed ,0
66,combined with indoctrinated prejudice ,0
67,exploitation film ,0
68,who needs mindbending drugs when they can see this  the final part of the  qatsi  trilogy  directed by godfrey reggio  with music by philip glass  ,1
69,sly  sophisticated and surprising  ,1
70,for a guy who has waited three years with breathless anticipation for a new hal hartley movie to pore over  no such thing is a big letdown  ,0
71,pale successor ,0
72,still want my money back  ,0
73,to the filmmakers  ivan is a prince of a fellow  but he comes across as shallow and glib though not meanspirited  and there s no indication that he s been responsible for putting together any movies of particular value or merit  ,0
74,as terrible as the synergistic impulse that created it ,0
75,obnoxious adults ,0
76,every joke is repeated at least  ,0
77,for nearly three hours ,1
78,hugescreen ,1
79,appears not to have been edited at all ,0
80,a buoyant romantic comedy about friendship  love  and the truth ,1
81,seem like such a bore ,0
82,two thousand and two s first great film ,1
83,amy and matthew have a bit of a phony relationship  but ,0
84,classy ,1
85,clunky tvmovie approach ,0
86,independent film ,1
87,with drama  romance  tragedy  bravery  political intrigue  partisans and sabotage ,1
88,more revealing  more emotional and more surprising  ,1
89,wo nt have any trouble getting kids to eat up these veggies ,1
90,ingenious and ,1
91,outrageous  ingenious ,1
92,though it pretends to expose the life of male hustlers ,0
93,a man whose engaging manner and flamboyant style made him a truly largerthanlife character ,1
94,is unconvincing soap opera that tornatore was right to cut  ,0
95,the most purely enjoyable and satisfying evenings ,1
96,demonstrates a vivid imagination and an impressive style that result in some terrific setpieces ,1
97,gentle and biting ,1
98,of dumb drug jokes and predictable slapstick ,0
99,a movie with depth ,1
100,its plot and animation offer daytime tv serviceability  but little more  ,0
101,with familiar situations and repetitive scenes ,0
102,familyoriented ,1
103,a very resonant chord ,1
104,has an ambition to say something about its subjects  but not a willingness  ,0
105,it s pretty stupid  ,0
106,i ve never seen or heard anything quite like this film  ,1
107,audiences are advised to sit near the back and squint to avoid noticing some truly egregious lipnonsynching  ,0
108,seem to keep upping the ante on each other  just as their characters do in the film  ,1
109,a dull  simpleminded and stereotypical tale of drugs  ,0
110,uncinematic but ,0
111,in venice ,1
112,with so many distracting special effects and visual party tricks ,0
113,anchored by splendid performances ,1
114,concentrates far too much on the awkward interplay and utter lack of chemistry between chan and hewitt ,0
115,too simple and the working out of the plot almost arbitrary ,0
116,crack you up with her crass  then gasp for gas  verbal deportment ,1
117,emerges with yet another remarkable yet shockingly littleknown perspective  ,1
118, you  will swear that you ve seen it all before  even if you ve never come within a mile of the longest yard  ,0
119,soontobeforgettable  section ,0
120,as a dentist s waiting room ,0
121,downbeat  periodperfect biopic hammers home a heavyhanded moralistic message ,0
122,imagine  if possible  a pasolini film without passion or politics ,0
123,suspenseful horror movie ,1
124,of bland hotels  highways  parking lots ,0
125,look back at civil disobedience  antiwar movements and the power of strong voices  ,1
126,are terribly wasted ,0
127,s nothing remotely topical or sexy here  ,0
128,faith  love and power ,1
129,astonishing ,1
130,likable  but just as often it s meandering  low on energy  and too eager to be quirky at moments when a little oldfashioned storytelling would come in handy  ,0
131,does nt have anything really interesting to say  ,0
132,offers a persuasive ,1
133,to knock back a beer with but they  are simply not funny performers ,0
134,humorless  selfconscious art drivel  made without a glimmer of intelligence or invention  ,0
135,playfully profound  and ,1
136,like a comedian who starts off promisingly but then proceeds to flop ,0
137,of his way to turn the legendary wit s classic mistaken identity farce into brutally labored and unfunny hokum ,0
138,hard to believe these jokers are supposed to have pulled off four similar kidnappings before ,0
139,nutty  consistently funny  ,1
140,masterpiece  ,1
141,takes a simple premise and carries it to unexpected heights  ,1
142,become apparent that the franchise s best years are long past ,0
143,notsofunny gags  ,0
144,listless direction ,0
145,grayish quality ,0
146,is the kathie lee gifford of film directors  sadly proving once again ego does nt always go hand in hand with talent  ,0
147,rendered with such clarity that it s as if it all happened only yesterday ,1
148,the pianist is the film roman polanski may have been born to make  ,1
149,sandra bullock and hugh grant make a great team ,1
150, what s the russian word for wow   ,1
151,meandering  low on energy ,0
152,comes along only occasionally ,1
153,too indulgent ,0
154,novel ,1
155,exceptional performances ,1
156,those rare films that come by once in a while with flawless amounts of acting  direction  story and pace ,1
157,it ai nt art  by a long shot  ,0
158,the worst possibilities of mankind ,0
159,s better than the phantom menace ,1
160,most daring ,1
161,which also seems to play on a tenyear delay ,0
162,scary  actionpacked chiller ,1
163,into a gutwrenching examination of the way cultural differences and emotional expectations collide ,1
164,its playwriting one hundred and one premise ,1
165,of a movie  a vampire soap opera that does nt make much ,0
166,similar obsessions can dominate a family ,0
167,posing as a serious drama about spousal abuse ,0
168,goes further ,1
169,petter næss  delicate  clever direction  and a wonderful  imaginative script ,1
170,brimming ,1
171,my two hours better watching ,0
172,bland hotels ,0
173,the refreshingly unhibited enthusiasm ,1
174,it explores the awful complications of one terrifying day ,1
175,lousy guy ritchie imitation ,0
176,if you come from a family that eats  meddles  argues  laughs  kibbitzes and fights together  then go see this delightful comedy  ,1
177,it s a heck of a ride ,1
178,to his series of spectacular belly flops both on and off the screen ,0
179,ultimately defeated the film  it was the unfulfilling  incongruous   wait a second ,0
180,it an aboveaverage thriller ,1
181,trouble every day is a plodding mess  ,0
182,a stirring  funny ,1
183,liked this film a lot ,1
184,a more confused  less interesting and more sloppily made film could possibly come down the road in two thousand and two ,0
185,search of purpose or even a plot ,0
186,hate the feeling of having been slimed in the name of high art  ,0
187,a disappointingly thin slice of lowerclass london life  despite the title ,0
188,leaves blue crush waterlogged ,0
189,most audacious  ,1
190,reign of fire never comes close to recovering from its demented premise  but ,0
191,comprise a powerful and reasonably fulfilling gestalt  ,1
192,cute partnership ,1
193,a total lack ,0
194,  hopkins  does nt so much phone in his performance as fax it  ,0
195,involving in its bold presentation ,1
196,most notable ,1
197,fixating ,1
198,dull girl ,0
199,nothing overly original  mind you  but solidly entertaining  ,1
200,it all seemed wasted like deniro s once promising career and the once grand long beach boardwalk  ,0
201,it s tommy s job to clean the peep booths surrounding her  and after viewing this one  you  will feel like mopping up  too ,0
202,not great ,0
203,toilethumor ,0
204,does its best ,1
205,be exploring the idea of why human beings long for what they do nt have  and how this gets us in trouble ,1
206,filmed directly ,1
207,adorably ditsy but heartfelt performances ,1
208,s usually a bad sign when directors abandon their scripts and go where the moment takes them ,0
209,with cheapo animation  like saturday morning tv in the sixtys   a complex swordandsorcery plot and characters who all have big round eyes and japanese names  ,0
210,manages to nail the spiritcrushing ennui of denuded urban living without giving in to it ,1
211,take  its  earnest errors and hardwon rewards over the bombastic selfglorification of other feelgood fiascos like antwone fisher or the emperor s club any time ,1
212,hollow  selfindulgent  and  worst of all  boring ,0
213,although olivier assayas  elegantly appointed period drama seems  at times  padded with incident in the way of a tooconscientious adaptation ,0
214,to get a coherent rhythm going ,0
215,hard to care ,0
216,as the princess  sorvino glides gracefully from male persona to female without missing a beat  ,1
217,critical and commercial disaster ,0
218, frailty  has been written so well  that even a simple  goddammit   ,1
219,s fun  wispy ,1
220,halfbaked setups and sluggish pacing ,0
221,at every opportunity to do something clever  the film goes right over the edge and kills every sense of believability  ,0
222,it looks good  sonny  ,1
223,to being the barnburningly bad movie it promised it would be ,0
224,found the ring moderately absorbing  largely for its elegantly colorful look and sound  ,1
225,flatout amusing  sometimes endearing and ,1
226,s a solid movie about people whose lives are anything but  ,1
227,if there s no art here ,0
228,seem tired ,0
229,astringent wit ,1
230,is definitely a director to watch  ,1
231,the sally jesse raphael atmosphere of films like philadelphia and american beauty ,1
232,its accumulated enjoyment ,1
233,emotionally intense ,1
234,absolutely refreshed ,1
235, washington s  strong hand  keen eye  sweet spirit and good taste are reflected in almost every scene  ,1
236,will absolutely crack you up with her crass  then gasp for gas  verbal deportment  ,1
237,play their roles with vibrant charm ,1
238,its share of laughs  sometimes a chuckle  sometimes a guffaw and  to my great pleasure  the occasional belly laugh ,1
239,strangely moved by even the corniest and most hackneyed contrivances ,1
240,on the strength of their own cleverness ,1
241,incredibly irritating comedy ,0
242,unexpected  and often contradictory  truths emerge  ,1
243,enough funny ,1
244,time out is existential drama without any of the pretension associated with the term  ,1
245,a clash between the artificial structure of the story and the more contemporary  naturalistic tone of the film  ,0
246,informative and ,1
247,out of control ,0
248,the mark of a respectable summer blockbuster is one of two things  unadulterated thrills or genuine laughs  ,1
249,a case study that exists apart from all the movie s political ramifications ,1
250,is badly edited  often awkwardly directed and suffers from the addition of a wholly unnecessary precredit sequence designed to give some of the characters a  back story  ,0
251,happens when something goes bump in the night and nobody cares  ,0
252,the real triumphs in igby come from philippe  who makes oliver far more interesting than the character s lines would suggest  and sarandon  who could nt be better as a cruel but weirdly likable wasp matron  ,1
253,directed the film from the back of a taxicab ,0
254,the incessant use ,0
255,a retooling of fahrenheit four hundred and fiftyone  and even as a ripoff of the matrix ,0
256,their memorable and resourceful performances ,1
257,a welcome  if downbeat  missive ,1
258,a good thing ,1
259,that a life like this can sound so dull ,0
260,adventure movie ,1
261,got something ,1
262,a film that comes along every day  ,0
263,lilo  stitch has a number of other assets to commend it to movie audiences both innocent and jaded  ,1
264,a reasonable degree ,1
265,it s up to  watts  to lend credibility to this strange scenario  and ,1
266,a cute alien creature ,1
267,magic and whimsy ,1
268,time and art ,1
269,there  done that  a thousand times already ,0
270,not as outrageous or funny ,0
271,conceptual feat ,1
272,a part of its fun ,1
273,can only love the players it brings to the fore for the gifted but nononsense human beings they are and for the stillinestimable contribution they have made to our shared history  ,1
274,emotionally complex  dramatically satisfying heroine ,1
275,thrills the eye ,1
276,interesting matters of identity and heritage ,1
277,morality  family  and social expectation ,1
278,fun  with an undeniable energy ,1
279,wellbalanced fashion ,1
280, are the unnamed  easily substitutable forces that serve as whatever terror the heroes of horror movies try to avoid  ,0
281,vivid ,1
282,traditional layers of awakening and ripening and ,1
283,stoked ,1
284,trash ,0
285,in rhetoric and cliché ,0
286,wonderful  imaginative script ,1
287,work as a jaunt down memory lane for teens and young adults who grew up on televised scoobydoo shows or reruns ,1
288,diverges from anything ,1
289,it is not worth ,0
290,as immaculate as stuart little two is  it could be a lot better if it were  well  more adventurous  ,1
291,realistic  nonexploitive approach ,1
292,of his sweetness and vulnerability ,1
293,a worthwhile documentary  whether you  are into rap or not  even if it may still leave you wanting more answers as the credits ,1
294,rivals the top japanese animations of recent vintage ,1
295,formulaic  its plot and pacing typical hollywood warmovie stuff  while the performances elicit more of a sense of deja vu than awe ,0
296,is bravado  to take an entirely stale concept and push it through the audience s meat grinder one more time ,0
297,starts promisingly but disintegrates into a dreary  humorless soap opera  ,0
298,humor  warmth  and intelligence ,1
299,is extraordinarily good  ,1
300,oozing with attractive men ,1
301,swim represents an engaging and intimate first feature by a talented director to watch ,1
302, the film amounts to being lectured to by techgeeks  if you  are up for that sort of thing  ,0
303,undoubtedly the scariest movie ever made about tattoos  ,1
304,more simply intrusive to the story ,0
305,a spectacular completion one ,1
306,three splendid actors ,1
307,we hate  madonna  within the film s first five minutes  and ,0
308,more confused  less interesting and more ,0
309,on the irrelevant as on the engaging  which gradually turns what time ,0
310,the film retains ambiguities that make it well worth watching  ,1
311,tv sitcom material ,0
312,by an overly sillified plot and stopandstart pacing ,0
313,balance all the formulaic equations in the longwinded heist comedy ,0
314,blithe rebel fantasy ,1
315,s not even a tv special you  would bother watching past the second commercial break ,0
316,perhaps even the slc high command found writerdirector mitch davis s wall of kitsch hard going  ,0
317,nothing about the film  with the possible exception of elizabeth hurley s breasts  is authentic  ,0
318,some body smacks of exhibitionism more than it does cathartic truth telling  ,0
319,a shame that stealing harvard is too busy getting in its own way to be anything but frustrating  boring  and forgettable  ,0
320,enjoyable family fare ,1
321,relegated to the background  a welcome step forward from the sally jesse raphael atmosphere of films like philadelphia and american beauty ,1
322, but your ego ,0
323,to conceive anyone else in their roles ,1
324,a muddy psychological thriller ,0
325,sandra bullock and hugh grant make a great team  but this predictable romantic comedy should get a pink slip ,0
326,spectacular in every sense of the word  even if you don  t ,1
327,less the sensational truecrime helljaunt purists might like and more experimental in its storytelling  though no less horrifying for it   ,1
328,abuse ,0
329,acting  poorly dubbed dialogue and murky cinematography ,0
330,very much like life ,1
331, wistful new film ,1
332,energy it s documenting ,1
333,bludgeoning ,0
334,the kind of movie that deserves a chance to shine ,1
335, being real  ,1
336,roars with leonine power ,1
337,featuring reams of flatly ,0
338,structured and ,1
339,succeeds ,1
340,shiner ,1
341,across its indulgent twohourandfifteenminute length ,1
342,may  work as a jaunt down memory lane for teens and young adults who grew up on televised scoobydoo shows or reruns  ,1
343,goodnaturedly ,1
344, and by casting an actress whose face projects that woman s doubts and yearnings ,1
345,most of the things that made the original men in black such a pleasure are still there  ,1
346,is darkly funny in its observation of just how much more grueling and timeconsuming the illusion of work is than actual work ,1
347,this flick is fun  and host to some truly excellent sequences  ,1
348,for children ,1
349,engaging mix ,1
350,most ingenious film ,1
351,because of its epic scope ,1
352,to see a movie that takes such a speedy swan dive from  promising  to  interesting  to  familiar  before landing squarely on  stupid  ,0
353,the cute frissons of discovery and humor between chaplin and kidman that keep this nicely wound clock not just ticking  but humming ,1
354,is  in fact  so interesting ,1
355,unwieldy contraption  ,0
356,those twentyfourandunders looking for their own caddyshack to adopt as a generational signpost may have to keep on looking  ,0
357,feel good about ,1
358,the mood for an intelligent weepy ,1
359,ultimately the  yes  snaillike pacing and lack of thematic resonance make the film more silly than scary  like some sort of martha stewart decorating program run amok  ,0
360,to say that it does nt follow the stale  standard  connectthedots storyline which has become commonplace in movies that explore the seamy underbelly of the criminal world ,1
361,the movie has a cinematic fluidity and sense of intelligence that makes it work more than it probably should  ,1
362,its occasional charms ,1
363,carrying off a spoton scottish burr  duvall  also a producer  peels layers from this character that may well not have existed on paper  ,1
364,masterfully calibrated psychological thriller ,1
365,vividly detailed story about newcomers in a strange new world ,1
366,be the best and most mature comedy of the two thousand and two summer season speaks more of the season than the picture ,1
367,the reunion ,1
368,rae ,1
369,treat for its depiction on not giving up on dreams when you  are a struggling nobody ,1
370,duds ,0
371,sure  i hated myself in the morning  ,0
372,a film in a class with spike lee s masterful do the right thing  ,1
373,it at least calls attention to a problem hollywood too long has ignored ,1
374,of the great crimes ,0
375,in all the right ways ,1
376,any summer blockbuster ,1
377,but on the whole  you  are gon na like this movie  ,1
378,far from heaven is a dazzling conceptual feat  but more than that  it s a work of enthralling drama  ,1
379,with which it tries to pump life into overworked elements from eastwood s dirty harry period ,0
380,a typical bible killer story ,0
381,indescribably bad ,0
382,succeeded in ,1
383,it s a compelling and horrifying story ,1
384,for an unfocused screenplay ,0
385,particular interest ,1
386,you get to see the one of the world s best actors  daniel auteuil  ,1
387,lovingly photographed in the manner of a golden book sprung to life  stuart little two manages sweetness largely without stickiness  ,1
388,elegance and maturity ,1
389,film to drag on for nearly three hours ,0
390, this movie proves you wrong on both counts  ,1
391,work up much entertainment value ,1
392,highly uneven and inconsistent  margarita happy hour kind of ,0
393,both heartbreaking and ,1
394,an intimacy ,1
395,how to win the battle ,1
396,a spiffy animated feature about an unruly adolescent boy who is yearning for adventure and a chance to prove his worth ,1
397,has this sneaky feel to it  as if the director is trying to dupe the viewer into taking it all as very important simply because the movie is ugly to look at and not a hollywood product  ,0
398,cheery and tranquil suburban life ,1
399,getting tired of the whole slomo  doublepistoled  ballisticpyrotechnic hong kong action aesthetic ,0
400,has thankfully ditched the saccharine sentimentality of bicentennial man in favor of an altogether darker side ,1
401,for purposes of bland hollywood romance ,0
402,old story ,0
403,avoids the cartoonish clichés and sneering humor of the genre as it provides a fresh view of an old type ,1
404,to merit such superficial treatment ,0
405,showcase the canadian s inane ramblings ,0
406,takes a hatinhand approach to rowling that stifles creativity and allows the film to drag on for nearly three hours  ,0
407,a fastmoving and cheerfully simplistic eightyeight minutes of exaggerated action ,1
408,is so thoughtlessly assembled  ,0
409,which is way too stagy ,0
410,one of the most interesting writerdirectors ,1
411,humor and heart and very talented young actors ,1
412,falls victim to sloppy plotting  an insultingly unbelievable final act and a villainess who is too crazy to be interesting ,0
413,seem bound and determined to duplicate bela lugosi s nowcliched vampire accent ,0
414,it s stylishly directed with verve  ,1
415,moved ,1
416,s far too tragic ,0
417,like me  think an action film disguised as a war tribute is disgusting to begin with ,0
418,a convincing one ,1
419,seem sincere  and just ,1
420,lot to do with the casting of juliette binoche as sand  who brings to the role her pale  dark beauty and characteristic warmth ,1
421, i guess a space station in the year two thousand four hundred and fiftyfive can be crossed off the list of ideas for the inevitable future sequels  hey  do nt shoot the messenger   ,0
422,merely bad ,0
423,dismiss ,0
424,barry convinces us he s a dangerous  secretly unhinged guy who could easily have killed a president because it made him feel powerful  ,1
425,s a square  sentimental drama that satisfies  as comfort food often can  ,1
426,a little melodramatic  but with enough hope to keep you engaged  ,1
427, director robert j siegel allows the characters to inhabit their world without cleaving to a narrative arc  ,1
428,an unfortunate title for a film that has nothing endearing about it  ,0
429,a comingofage story and cautionary parable ,1
430,cremaster three is at once a tough pill to swallow and a minor miracle of selfexpression  ,1
431,cold ,0
432,narcissism and selfcongratulation ,0
433,an edifying glimpse into the wit and revolutionary spirit of these performers and their era ,1
434,sabotaged by pomposity ,0
435,starring a  snl  hasbeen acting like an eightyearold channeling roberto benigni ,0
436,the fascination comes in the power of the huston performance  which seems so larger than life and yet so fragile ,1
437,fresh territory ,1
438,offers piercing domestic drama with spikes of sly humor  ,1
439,like the world of his film  hartley created a monster but did nt know how to handle it  ,0
440,overdone ,0
441,sharp ,1
442,three sides of his story with a sensitivity and an inquisitiveness reminiscent of truffaut ,1
443,subtle  and resonant ,1
444, selfimportant stories ,0
445,feels like pieces a bunch of other  better movies slapped together  ,0
446,this movie loves women at all ,1
447,imponderably stilted and selfconsciously arty ,0
448,of loss and denial and lifeatarm s  length in the film ,0
449,pitchperfect ,1
450,wise  wizened ,1
451,s sharply comic and surprisingly touching  ,1
452,of balto ,1
453,the most magical and most fun family fare of this or any recent holiday season ,1
454,in all  an interesting look at the life of the campaigntrail press  especially ones that do nt really care for the candidate ,1
455,such an excellent job of critiquing itself at every faltering halfstep of its development that criticizing feels more like commiserating ,0
456,a flourish ,1
457,an exhilarating new interpretation in morvern callar ,1
458,is that windinthehair exhilarating ,1
459,a  range ,1
460,fit well together ,1
461,of tastelessness and gall ,0
462,as the chatter of parrots raised on oprah ,0
463,tasty and sweet ,1
464,simpleminded ,0
465,flat and ,0
466,insightfully written  delicately performed ,1
467,bracing ,1
468,a muddled limp biscuit ,0
469,slapping its target audience ,0
470,too many characters saying too many clever things and getting into too many pointless situations ,0
471,lifechanging chance encounters ,1
472,while i ca nt say it s on par with the first one  stuart little two is a light  fun cheese puff of a movie  ,1
473,that it looks neat ,1
474,most of the dialogue made me want to pack raw dough in my ears  ,0
475,shtick ,0
476,does nt give us a reason to be in the theater beyond wilde s wit and the actors  performances ,0
477,intelligent  and humanly funny film  ,1
478,as if trying to grab a lump of playdoh  the harder that liman tries to squeeze his story  the more details slip out between his fingers  ,0
479,the highly predictable narrative falls short ,0
480,see what he could make with a decent budget ,1
481, it s contrived and predictable ,0
482,into a warmed over pastiche ,0
483,deeply absorbing ,1
484,interesting characters or even a halfway intriguing plot ,1
485,the lively intelligence ,1
486,brooding ,0
487,a legend ,1
488,pathetic  endearing ,1
489,completely forgettable ,0
490,the station looking for a return ticket to realism ,0
491,a stereotype ,0
492,s also somewhat clumsy ,0
493,solid  kineticallycharged spy flick worthy ,1
494,the film is wellintentioned ,1
495,imaginative filmmaker ,1
496,despite terrific special effects and funnier gags  harry potter and the chamber of secrets finds a way to make jk rowling s marvelous series into a deadly bore  ,0
497,it has some cute moments  funny scenes  and hits the target audience  young bow wow fans   with nothing but net ,1
498,with clumsy dialogue  heavyhanded phoneyfeeling sentiment  and an overlyfamiliar set ,0
499,of a slightly more literate filmgoing audience ,1
500,klein catch in comedies like american pie and deadon in election,1
501,constitute fruitful,1
502,soulful and,1
503,the proud warrior that still lingers in the person of these characters,1
504,covered earlier and much better,0
505,wise and herculean,1
506,ampere powerful and reasonably fulfilling gestalt,1
507,smart and new,1
508,it too is a flush_it,0
509,guilty more_or_less it,0
510,while the importance of being earnest offers opportunities for occasional smiles and chortle,1
511,stevens vivacious creative instincts,1
512,great esthetic significance,1
513,what does nt this film have that an impressionable kid could nt stand to get_word,1
514,working from ampere surprisingly sensitive script cowritten by gianni romoli,1
515,eight unbalanced nights is a total misfire,0
516,weighty revelations ornate dialogue and nostalgia for the past,1
517,the camp results make mel brooks borscht belt schtick look sophisticated,1
518,demonstrate how desperate the Lord of this we are doingitfor thecash sequel were,0
519,company by the sketchiest of captions,0
520,deoxyadenosine_monophosphate firstclass thoroughly involving b movie that effectively unite two surefire beloved genres the prison flick and the fight film,1
521,than indecent proposal,1
522,Associate_in_Nursing mtv sugar hysteria,1
523,showcases tom hanks as a depression ERA hitman in this dark tale of revenge,1
524,does nt deliver a great story nor,0
525,with results that are sometimes bracing sometimes baffling and quite often and in unexpected fashion touching,1
526,distinguishable rarity,1
527,hatred yourself,0
528,the mystery of enigma is how a rich historical subject combined with so much firstrate talent could have yielded such a flat plodding picture,0
529,unabashedly romantic picture,1
530,that flow done the hollywood pipeline without a hitch,1
531,be toss_off,0
532,it will probably be in video stores away christmas,0
533,the pristine camerawork,1
534,terrific sweatypalmed merriment,1
535,takes entertain,1
536,check this one knocked_out,1
537,is too bad that this likable movie is National_Trust more accomplished,1
538,a moving and weighty depiction of one fellowship,1
539,giving and frequently,1
540,acceptable now_and_again very enjoyable,1
541,choose a complete moron to foul up a screen adaptation of oscar wilde s classic satire,0
542,angstrom_unit saga of the ups and downs of friendships,1
543,dearest genres,1
544,delicious and fine,1
545,the Eskimo_dog are beautiful,1
546,joyless,0
547,than this unexpectedly moving speculation on love history memory resistance and artistic transcendence,1
548,burning_at_the_stake,0
549,inadvertent ace,0
550,hollow protection,0
551,the threed vistas from orbit with the space station suspended alike a huge set of wind chimes over the great dispirited globe are stanzas of breathtaking aweinspiring visual poetry,1
552,astonishing frames profound honourable and philosophical questions in the form of dazzling pop entertainment,1
553,are no special effects and no hollywood endings,0
554,there s a scientific law to be discerned here that producer would be well to heed,0
555,we have no idea what in creation is going on,0
556,i have always appreciated a cleverly written motion picture,1
557,readymade midnight movie,1
558,to the movie s contrived lame screenplay and listless instruction,0
559,group_A powerful one thousand nine hundred and fiftyseven drama,1
560,a thirdperson story now told past hollywood and much more ordinary for it,0
561,nosurprise series,0
562,extra effort to see AN artist still committed to growth in his ninth decade change while remaining true to his principles,1
563,nickelodeonesque kiddie flick,1
564,offers no new perceptivity,0
565,illogical,0
566,combined with indoctrinate prejudice,0
567,development film,0
568,who needs mindbending drugs when they can see this the final_examination part of the qatsi trilogy directed by godfrey reggio with music by philip glass,1
569,sly doctor and surprising,1
570,for a guy who has waited three years with breathless anticipation for a new hal David_Hartley picture to pore over no such thing is a big letdown,0
571,pale heir,0
572,still want my money back,0
573,to the film_producer ivan is a prince of a cuss but he comes crosswise as shallow and glib though not meanspirited and there s no indication that he s been responsible for putting together any movies of particular value or virtue,0
574,as terrible as the synergistic pulsing that created it,0
575,obnoxious adult,0
576,every jocularity is repeated at least,0
577,for nearly trio hours,1
578,hugescreen,1
579,seem not to have been edited at all,0
580,antiophthalmic_factor buoyant romantic comedy about friendship love and the truth,1
581,seem same such a bore,0
582,two thousand and two second first great film,1
583,amy and matthew have a bit of a phony relationship but,0
584,classy,1
585,clunky tvmovie draw_near,0
586,sovereign film,1
587,with drama romance tragedy bravery political intrigue partisans and counteract,1
588,Sir_Thomas_More revealing Sir_Thomas_More emotional and Sir_Thomas_More surprising,1
589,wo NT have any trouble getting kids to eat up these veggies,1
590,ingenious and,1
591,outrageous ingenious,1
592,though it pretends to expose the life of manlike hustlers,0
593,a man whose engaging style and flamboyant style made him a truly largerthanlife character,1
594,is unconvincing soap opera that tornatore was compensate to cut,0
595,the most purely enjoyable and satisfying evenings,1
596,demo a vivid imagination and an impressive style that result in some terrific setpieces,1
597,gentle and nipping,1
598,of dumb drug jokes and predictable slapstick,0
599,A movie with depth,1
600,its plot and animation fling daytime tv serviceability but little more,0
601,with familiar situations and repetitive tantrum,0
602,familyoriented,1
603,a very reminiscent chord,1
604,has Associate_in_Nursing ambition to say something about its subjects but not a willingness,0
605,it s moderately stupid,0
606,i ve never seen surgery heard anything quite like this film,1
607,audiences are advised to sit_around near the back and squint to avoid noticing some truly egregious lipnonsynching,0
608,look to keep upping the ante on each other just as their characters do in the film,1
609,a dull simpleminded and stereotypical tale of drugs,0
610,uncinematic but,0
611,in Venice,1
612,with so many distracting special effects and visual company tricks,0
613,anchored by glorious performances,1
614,concentrates far too much on the awkward interplay and utter lack of chemistry between chan and hewitt,0
615,too simple and the do_work out of the plot almost arbitrary,0
616,crack you up with her crass then gasp for gas verbal deportment,1
617,emerges with yet some_other remarkable yet shockingly littleknown perspective,1
618,you will swear that you ve hear it all before even if you ve never come within a mile of the longest yard,0
619,soontobeforgettable section,0
620,as a tooth_doctor s waiting room,0
621,downbeat periodperfect biopic hammers home a heavyhanded moralistic subject_matter,0
622,imagine if possible a pasolini film without passion or politics,0
